,Business_Unit,Country_Name,Prestige_Region,Site_Key,Customer_Key,Recommendation_1,Recommendation_2,Recommendation_3,Recommendation_4,Recommendation_5,Recommendation_6,Recommendation_7,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,beauty_box_score,professional_skincare_score,prestige_skincare_score,cosmetics_score,hair_score,fragrance_score,devices_score,categories_purchased,categories_not_purchased,Recommendation_1_existing_categories,Recommendation_2_existing_categories
64,US,Canada,North America,166,166225950,Devices,Fragrance,Hair,Beauty_box,Cosmetics,Prestige_skincare,Professional_skincare,0.0019911812,0.0019710064,0.0015003467,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.2812864718437367,0.20264975892859863,0.26643561946264427,0.2536815344788792,0.0,0.0,0.0,Beauty_Box_Cosmetics_Professional_Skincare_Prestige_Skincare,Hair_Fragrance_Devices,beauty_box,prestige_skincare
65,US,Canada,North America,166,169947907,Beauty_box,Fragrance,Cosmetics,Hair,Devices,Prestige_skincare,Professional_skincare,0.0014521163,0.0006754268,0.00065250415,0.00028105453,0.000103792176,-3.4028235e+38,-3.4028235e+38,0.0,0.5040981535128612,0.04646048292794539,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
66,US,Canada,North America,166,178913242,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007155426,0.00048658624,0.00038686767,0.00021739677,-0.00012187078,-0.00077829417,-3.4028235e+38,0.0,0.5577064888606275,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
67,US,Canada,North America,166,161645519,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071002916,0.00047457125,0.00039306656,0.00021425448,-9.513879e-05,-0.0006812392,-3.4028235e+38,0.0,0.5017857131249999,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
68,US,Canada,North America,166,168573219,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0015463512,0.0010603908,0.0006802026,-0.00037462637,-0.0005031752,-3.4028235e+38,-3.4028235e+38,0.0,0.2940710697400799,0.3329872816605884,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,prestige_skincare,professional_skincare
69,US,Canada,North America,166,150985332,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025088377,0.0015093398,0.00014833035,5.5896584e-05,-0.00047568046,-0.0018316072,-3.4028235e+38,0.0,0.0,0.0,0.561909591825515,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
70,US,Canada,North America,166,165830391,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007148534,0.0004851045,0.00038759597,0.00021699071,-0.000118515454,-0.0007669423,-3.4028235e+38,0.0,0.5509999998582784,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
71,US,Canada,North America,166,134086086,Prestige_skincare,Devices,Beauty_box,Fragrance,Hair,Cosmetics,Professional_skincare,0.0034859534,0.0018133577,0.0008132979,-0.0022521801,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.4365337416155639,0.0,0.20834392122640327,0.2759186507684224,0.0,0.0,Cosmetics_Hair_Professional_Skincare,Beauty_Box_Fragrance_Prestige_Skincare_Devices,professional_skincare,hair
72,US,Canada,North America,166,178978347,Fragrance,Hair,Devices,Cosmetics,Beauty_box,Prestige_skincare,Professional_skincare,0.005547398,0.0010020221,0.000715752,-0.00032661227,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.1627165610192977,0.4318645118693693,0.3680165158736496,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare_Prestige_Skincare,Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
73,US,Canada,North America,166,184348753,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007155421,0.0004865965,0.0003868416,0.00021746941,-0.00012188498,-0.0007783463,-3.4028235e+38,0.0,0.5577111085596336,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
74,US,Canada,North America,166,122848225,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0015247944,0.00094216876,0.00040760264,-0.00043136813,-0.0006694959,-3.4028235e+38,-3.4028235e+38,0.0,0.3560638877070275,0.21634720102068314,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
75,US,Canada,North America,166,179563089,Devices,Beauty_box,Cosmetics,Prestige_skincare,Fragrance,Hair,Professional_skincare,0.0022443596,0.0012314636,0.000543857,0.00050730817,-7.9913065e-05,-3.4028235e+38,-3.4028235e+38,0.0,0.22632365292436293,0.0,0.0,0.2807242845903295,0.0,0.0,Hair_Professional_Skincare,Beauty_Box_Cosmetics_Fragrance_Prestige_Skincare_Devices,hair,professional_skincare
76,US,Canada,North America,166,170397042,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025094822,0.0015031251,0.00014256244,5.4378994e-05,-0.00048088562,-0.001841296,-3.4028235e+38,0.0,0.0,0.0,0.5625000001124143,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
77,US,Canada,North America,166,168647972,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071482453,0.00048507378,0.00038760155,0.00021696836,-0.0001184477,-0.00076679606,-3.4028235e+38,0.0,0.5509328357151729,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
78,US,Canada,North America,166,168547738,Beauty_box,Fragrance,Cosmetics,Hair,Devices,Prestige_skincare,Professional_skincare,0.0024172347,0.0009256117,0.0008256803,0.00020647794,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.3212586457302041,0.35660440281044803,0.0,0.0,0.0,0.13394632060408035,Professional_Skincare_Prestige_Skincare_Devices,Beauty_Box_Cosmetics_Hair_Fragrance,prestige_skincare,professional_skincare
79,US,Canada,North America,166,173209094,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015600156,0.0014399309,0.0008159848,0.00046472438,-0.00041837752,-0.0007089437,-3.4028235e+38,0.0,0.0,0.5010683744800286,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
80,US,Canada,North America,166,179987254,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071249483,0.00048009492,0.00039014965,0.00021558814,-0.00010729558,-0.0007275315,-3.4028235e+38,0.0,0.5280259171813002,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
81,US,Canada,North America,166,180733677,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071002776,0.0004746653,0.00039309822,0.00021427684,-9.5249154e-05,-0.0006816713,-3.4028235e+38,0.0,0.5019999997658012,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
82,US,Canada,North America,166,166367358,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.001464196,0.000960622,0.0006523058,-0.00051178597,-0.0006337124,-3.4028235e+38,-3.4028235e+38,0.0,0.3553083130548494,0.24588216757030565,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
83,US,Canada,North America,166,167147982,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Cosmetics,Professional_skincare,0.0012420751,0.00021244958,-0.0011478886,-0.0012900066,-0.003168229,-3.4028235e+38,-3.4028235e+38,0.0,0.4723156177831855,0.0,0.1549885325337295,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,cosmetics
84,US,Canada,North America,166,184507497,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071468856,0.00048479903,0.00038774125,0.00021689385,-0.00011790637,-0.0007648058,-3.4028235e+38,0.0,0.5497238420623403,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
85,US,Canada,North America,166,176246055,Devices,Prestige_skincare,Hair,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0013458142,0.00059749,2.7922913e-05,-0.00071698986,-0.0024936944,-3.4028235e+38,-3.4028235e+38,0.0,0.2698181412247683,0.0,0.3220668878913079,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,cosmetics,professional_skincare
86,US,Canada,North America,166,152499073,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007102317,0.00047504716,0.00039279647,0.00021434948,-9.61388e-05,-0.0006853789,-3.4028235e+38,0.0,0.5040322587430485,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
87,US,Canada,North America,166,180279381,Prestige_skincare,Hair,Devices,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0012295805,0.00051492266,0.00034519052,-0.0008464791,-0.0027932785,-3.4028235e+38,-3.4028235e+38,0.0,0.2995042021426394,0.0,0.20507034812307112,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,cosmetics
88,US,Canada,North America,166,185307963,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071604317,0.00048766378,0.000386348,0.00021777116,-0.00012434227,-0.00078636874,-3.4028235e+38,0.0,0.5625000013736726,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
89,US,Canada,North America,166,184095544,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0012957002,0.00089763664,0.0008959081,-0.00052569434,-0.00052836235,-3.4028235e+38,-3.4028235e+38,0.0,0.5060125204901282,0.20651236907509593,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
90,US,Canada,North America,166,168528354,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.0015643071,0.0013803146,0.00081736967,0.00046103215,-0.0004173813,-0.00071287947,-3.4028235e+38,0.0,0.0,0.5794600388752008,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
91,US,Canada,North America,166,167178722,Prestige_skincare,Cosmetics,Beauty_box,Fragrance,Devices,Hair,Professional_skincare,0.002293814,0.0013716258,0.0012163967,1.4130026e-05,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.30798067109301125,0.0,0.0,0.15136052543803766,0.0,0.2683802757680885,Hair_Professional_Skincare_Devices,Beauty_Box_Cosmetics_Fragrance_Prestige_Skincare,professional_skincare,devices
92,US,Canada,North America,166,182977020,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071500055,0.00048545096,0.00038741902,0.00021709688,-0.000119281,-0.00076959,-3.4028235e+38,0.0,0.5525635072166217,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
93,US,Canada,North America,166,168736284,Cosmetics,Beauty_box,Fragrance,Devices,Hair,Prestige_skincare,Professional_skincare,0.0012508184,0.0008999277,0.00086928345,-0.0005139231,-0.0005286522,-3.4028235e+38,-3.4028235e+38,0.0,0.5421989612776217,0.18781234941940012,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
94,US,Canada,North America,166,112187822,Beauty_box,Hair,Cosmetics,Devices,Prestige_skincare,Fragrance,Professional_skincare,0.006960649,0.0014582351,-0.0008209385,-0.0010767332,-0.001900129,-3.4028235e+38,-3.4028235e+38,0.0,0.4544220945930427,0.0,0.0,0.0,0.2074029904912852,0.0,Fragrance_Professional_Skincare,Beauty_Box_Cosmetics_Hair_Prestige_Skincare_Devices,professional_skincare,fragrance
95,US,Canada,North America,166,178426932,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007155277,0.00048656017,0.00038686022,0.00021741353,-0.000121821184,-0.0007781051,-3.4028235e+38,0.0,0.5575757579530468,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
96,US,Canada,North America,166,170087058,Devices,Professional_skincare,Beauty_box,Cosmetics,Prestige_skincare,Fragrance,Hair,0.002430491,0.0014849249,0.001077217,0.00092794234,0.0006305119,-0.00035312306,-3.4028235e+38,0.0,0.0,0.0,0.0,0.6520210367372774,0.0,0.0,Hair,Beauty_Box_Cosmetics_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,hair,
97,US,Canada,North America,166,151891821,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0014924323,0.00086304545,0.00042168796,-0.0003233105,-0.000627419,-3.4028235e+38,-3.4028235e+38,0.0,0.4213209402279306,0.15341532684200826,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
98,US,Canada,North America,166,167308454,Cosmetics,Fragrance,Beauty_box,Hair,Devices,Prestige_skincare,Professional_skincare,0.0014408687,0.0009845737,0.0007648431,-0.00054576807,-0.000585112,-3.4028235e+38,-3.4028235e+38,0.0,0.3457462085073303,0.28071151788671467,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
99,US,Canada,North America,166,168769761,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.0012986264,0.000905646,0.0009035673,-0.0005169483,-0.0005239062,-3.4028235e+38,-3.4028235e+38,0.0,0.5158471735840585,0.2143658197122089,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
100,US,Canada,North America,166,170140016,Devices,Professional_skincare,Prestige_skincare,Fragrance,Cosmetics,Beauty_box,Hair,0.0045309667,0.003490947,0.0030794346,0.0028000558,0.0012663065,-3.4028235e+38,-3.4028235e+38,0.45149190702061737,0.0,0.0,0.0,0.25909375009411384,0.0,0.0,Beauty_Box_Hair,Cosmetics_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,hair
101,US,Canada,North America,166,185062363,Devices,Professional_skincare,Beauty_box,Cosmetics,Prestige_skincare,Fragrance,Hair,0.0024336504,0.001564391,0.0010398477,0.0008805839,0.0007221829,-0.0004876461,-3.4028235e+38,0.0,0.0,0.0,0.0,0.5416666654442231,0.0,0.0,Hair,Beauty_Box_Cosmetics_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,hair,
102,US,Canada,North America,166,182870605,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071698753,0.0004897192,0.00038533472,0.00021837838,-0.00012888084,-0.0008012764,-3.4028235e+38,0.0,0.5713976272775142,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
103,US,Canada,North America,166,168792409,Professional_skincare,Fragrance,Cosmetics,Beauty_box,Devices,Hair,Prestige_skincare,0.001563306,0.0013989639,0.0008167444,0.000461997,-0.00041738554,-0.0007119309,-3.4028235e+38,0.0,0.0,0.5599725948498376,0.0,0.0,0.0,0.0,Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Professional_Skincare_Devices,prestige_skincare,
104,US,Canada,North America,166,155571622,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.0011303672,0.0009949319,0.000976095,-0.00049341633,-0.0007202346,-3.4028235e+38,-3.4028235e+38,0.0,0.18771135188066837,0.42755284186159176,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,prestige_skincare,professional_skincare
105,US,Canada,North America,166,169388916,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0027143508,0.0017472408,0.00043313345,-5.9191603e-05,-0.0002753539,-0.0015875073,-3.4028235e+38,0.0,0.0,0.0,0.5016339874578217,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
106,US,Canada,North America,166,121340364,Hair,Prestige_skincare,Beauty_box,Fragrance,Devices,Cosmetics,Professional_skincare,0.0013337471,0.0011301748,-0.0013288371,-0.0033048782,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.34959199446554007,0.0,0.1667214532776559,0.0,0.0,0.16462025023994895,Cosmetics_Professional_Skincare_Devices,Beauty_Box_Hair_Fragrance_Prestige_Skincare,professional_skincare,cosmetics
107,US,Canada,North America,166,180600690,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007102215,0.00047505368,0.0003928095,0.00021433271,-9.616534e-05,-0.0006852709,-3.4028235e+38,0.0,0.5039682535106912,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
108,US,Canada,North America,166,179453287,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.00136272,0.00096110627,0.0007992722,-0.00043711625,-0.0004803054,-3.4028235e+38,-3.4028235e+38,0.0,0.5000491066176472,0.43791044066670426,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
109,US,Canada,North America,166,165035512,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007099458,0.0004743887,0.00039323233,0.00021421164,-9.4790244e-05,-0.0006797444,-3.4028235e+38,0.0,0.5009398493342341,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
110,US,Canada,North America,166,151477677,Cosmetics,Fragrance,Beauty_box,Devices,Hair,Prestige_skincare,Professional_skincare,0.0014006016,0.000983933,0.0007653255,-0.0004371258,-0.0004420802,-3.4028235e+38,-3.4028235e+38,0.0,0.47294379723155133,0.44457303558783684,0.0,0.0,0.0,0.0,Professional_Skincare_Prestige_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
111,US,Canada,North America,166,184721109,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071415864,0.00048361346,0.00038832426,0.00021655485,-0.00011525699,-0.00075564627,-3.4028235e+38,0.0,0.5443476018106612,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
112,US,Canada,North America,166,133501324,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071026245,0.00047515985,0.00039279275,0.00021434017,-9.639608e-05,-0.0006862832,-3.4028235e+38,0.0,0.504545453860426,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
113,US,Canada,North America,166,82361069,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071370974,0.00048266444,0.00038879365,0.0002162829,-0.00011309632,-0.0007482441,-3.4028235e+38,0.0,0.5400440888703262,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
114,US,Canada,North America,166,177988229,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007153903,0.00048622862,0.0003870204,0.00021736138,-0.000121091725,-0.0007756306,-3.4028235e+38,0.0,0.5561469514764368,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
115,US,Canada,North America,166,165381722,Devices,Prestige_skincare,Hair,Beauty_box,Fragrance,Cosmetics,Professional_skincare,0.0010645296,0.00026539527,-6.778911e-05,-0.0003248658,-0.002716476,-3.4028235e+38,-3.4028235e+38,0.0,0.22925995708478908,0.0,0.3751530796442556,0.0,0.0,0.0,Cosmetics_Professional_Skincare,Beauty_Box_Hair_Fragrance_Prestige_Skincare_Devices,cosmetics,professional_skincare
116,US,Canada,North America,166,152520618,Fragrance,Hair,Devices,Cosmetics,Beauty_box,Prestige_skincare,Professional_skincare,0.0054938886,0.0011825804,0.00067464844,-0.00020587002,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.15457011630981016,0.5091254195601739,0.33787519625378915,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare_Prestige_Skincare,Cosmetics_Hair_Fragrance_Devices,professional_skincare,prestige_skincare
117,US,Canada,North America,166,81437655,Professional_skincare,Devices,Beauty_box,Hair,Fragrance,Cosmetics,Prestige_skincare,0.00517763,0.000980515,0.00071838126,0.0006538378,-0.002444744,-3.4028235e+38,-3.4028235e+38,0.0,0.0,0.1108829994503166,0.41716878373410143,0.0,0.0,0.0,Cosmetics_Prestige_Skincare,Beauty_Box_Hair_Fragrance_Professional_Skincare_Devices,cosmetics,prestige_skincare
118,US,Canada,North America,166,168927037,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071007153,0.0004746737,0.000393074,0.00021425635,-9.540049e-05,-0.00068218075,-3.4028235e+38,0.0,0.5022522517856047,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
119,US,Canada,North America,166,106238957,Prestige_skincare,Fragrance,Hair,Devices,Cosmetics,Beauty_box,Professional_skincare,0.003564282,0.0032156827,0.0026651537,0.0006284189,-0.0010991548,-3.4028235e+38,-3.4028235e+38,0.27145022956408144,0.34107229555313756,0.0,0.0,0.0,0.0,0.0,Beauty_Box_Professional_Skincare,Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,beauty_box
120,US,Canada,North America,166,171115511,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007148464,0.00048509892,0.000387609,0.00021698326,-0.00011847657,-0.00076691527,-3.4028235e+38,0.0,0.5509797118511125,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
121,US,Canada,North America,166,164687383,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007146462,0.0004846584,0.000387799,0.00021685846,-0.00011757901,-0.00076378975,-3.4028235e+38,0.0,0.5491284703043346,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
122,US,Canada,North America,166,120668727,Devices,Beauty_box,Hair,Fragrance,Cosmetics,Prestige_skincare,Professional_skincare,0.0006965408,-0.0005092323,-0.0009841248,-0.0022187978,-3.4028235e+38,-3.4028235e+38,-3.4028235e+38,0.0,0.13130693257555034,0.39551735733131216,0.16523919637989506,0.0,0.0,0.0,Cosmetics_Professional_Skincare_Prestige_Skincare,Beauty_Box_Hair_Fragrance_Devices,prestige_skincare,cosmetics
123,US,Canada,North America,166,172174908,Fragrance,Hair,Prestige_skincare,Professional_skincare,Devices,Cosmetics,Beauty_box,0.0039061634,0.0032341545,0.002478295,0.0019069687,0.0010273046,0.00083232205,-3.4028235e+38,0.5399853560662587,0.0,0.0,0.0,0.0,0.0,0.0,Beauty_Box,Cosmetics_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,beauty_box,
124,US,Canada,North America,166,178947919,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.0007163454,0.00048827846,0.0003860239,0.0002179388,-0.00012575346,-0.00079115015,-3.4028235e+38,0.0,0.5653437300676653,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
125,US,Canada,North America,166,180166301,Professional_skincare,Devices,Prestige_skincare,Beauty_box,Hair,Fragrance,Cosmetics,0.0025998424,0.0017042806,0.00037003122,2.8658658e-05,-0.0003010463,-0.0016126512,-3.4028235e+38,0.0,0.0,0.0,0.5300735913013038,0.0,0.0,0.0,Cosmetics,Beauty_Box_Hair_Fragrance_Professional_Skincare_Prestige_Skincare_Devices,cosmetics,
126,US,Canada,North America,166,170592542,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071356306,0.00048234314,0.00038898736,0.00021621026,-0.00011234451,-0.00074565504,-3.4028235e+38,0.0,0.5385373447754871,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
127,US,Canada,North America,166,177701005,Cosmetics,Prestige_skincare,Hair,Beauty_box,Devices,Fragrance,Professional_skincare,0.00071486225,0.00048516225,0.00038756803,0.00021700747,-0.00011862605,-0.0007674191,-3.4028235e+38,0.0,0.5512437822774083,0.0,0.0,0.0,0.0,0.0,Professional_Skincare,Beauty_Box_Cosmetics_Hair_Fragrance_Prestige_Skincare_Devices,professional_skincare,
